#count	mode	opcode	ext	mnemonic
#total-instructions	8375063864
#prefix	66	opsize	454198950
#prefix	67	addrsize	24709866
#prefix	26	es	19007701
#prefix	2E	cs	13470903
#prefix	F3	rep	5640716
#prefix	64	fs	2370090
#prefix	36	ss	558649
#prefix	65	gs	334245
#prefix	F2	repnz	282210
#prefix	3E	ds	47816
831200765	32	74	-	?	r
560000304	32	8B	-	?	m
442117532	32	75	-	?	r
340867017	32	85	-	?	r
315239772	32	33	-	?	r
253513498	32	C3	-	?	r
240600940	32	F6	/0	?	m
237740499	32	81	/7	?	m
237364250	32	80	/7	?	m
212709199	32	83	/7	?	m
206507045	32	8A	-	?	m
176609410	32	0F 84	-	?	r
174955742	32	FA	-	?	r
174120459	32	0F 85	-	?	r
170136800	32	90	-	?	r
167071763	32	E8	-	?	r
164693831	32	8B	-	?	r
164351963	32	3B	-	?	m
154732942	32	EB	-	?	r
152269595	32	80	/4	?	r
136408180	32	73	-	?	r
133243566	32	22	-	?	r
94123176	32	56	-	?	r
92741372	32	5E	-	?	r
90135644	32	FF	/2	?	m
87696737	32	E9	-	?	r
85870333	32	FB	-	?	r
85501628	32	F6	/0	?	r
74090837	32	39	-	?	m
71768355	32	8D	-	?	m
70850397	32	55	-	?	r
69705553	32	5D	-	?	r
68727835	32	B8	-	?	r
68726908	32	A1	-	?	r
68500165	32	51	-	?	r
68366487	32	B9	-	?	r
68340857	32	81	/4	?	r
67918919	32	59	-	?	r
67904197	32	85	-	?	m
67395846	32	83	/4	?	r
67015522	32	F6	/2	?	r
66748830	32	0C	-	?	r
66576355	32	80	/0	?	r
66568096	32	D0	/2	?	r
66568096	32	D0	/3	?	r
50428804	16	75	-	?	r
37920441	16	8B	-	?	m
27740525	16	8E	-	?	r
25102418	16	74	-	?	r
24695793	16	8B	-	?	r
23711355	32	89	-	?	m
23140169	16	C3	-	?	r
20770417	16	E8	-	?	r
20720120	16	3D	-	?	r
20375932	16	89	-	?	r
17730398	16	85	-	?	r
16929609	16	31	-	?	r
14744312	16	8E	-	?	m
14525418	16	8C	-	?	r
13779991	16	B9	-	?	r
13522802	16	83	/7	?	m
13164582	16	8A	-	?	m
12572705	16	1E	-	?	r
12317944	16	1F	-	?	r
12206663	16	0B	-	?	r
11506077	16	89	-	?	m
11405265	16	72	-	?	r
10567997	16	9A	-	?	r
10184253	16	0F B7	-	?	r
10054824	16	CB	-	?	r
10042578	16	C1	/5	?	r
9922091	16	51	-	?	r
9687660	16	59	-	?	r
9463887	32	72	-	?	r
9317665	16	A8	-	?	r
9242593	16	2B	-	?	m
9176141	16	1B	-	?	m
8322268	32	77	-	?	r
7639461	16	88	-	?	m
7597185	16	EC	-	?	r
7493669	32	83	/0	?	r
7390033	16	5B	-	?	r
7300114	16	53	-	?	r
7060606	32	83	/7	?	r
6996463	16	90	-	?	r
6924502	16	81	/7	?	r
6335633	16	0F 84	-	?	r
6055095	32	E4	-	?	r
5872529	32	FF	/6	?	m
5538902	16	E9	-	?	r
5438042	16	56	-	?	r
5434293	16	EB	-	?	r
5367598	32	2B	-	?	m
5345643	16	5E	-	?	r
5195247	16	E2	-	?	r
5147836	16	57	-	?	r
5073234	16	5F	-	?	r
4940779	32	57	-	?	r
4869615	32	3B	-	?	r
4751537	16	76	-	?	r
4740485	32	9C	-	?	r
4669190	32	9D	-	?	r
4618093	32	50	-	?	r
4565844	16	C4	-	?	m
4558426	16	FF	/0	?	m
4474134	32	8A	-	?	r
4394368	32	03	-	?	m
4343684	32	83	/5	?	r
4211820	32	53	-	?	r
4169564	32	FF	/4	?	m
4069057	16	8D	-	?	m
4002599	32	C2	-	?	r
3988962	16	32	-	?	r
3932116	16	80	/7	?	m
3798183	32	5F	-	?	r
3796970	16	F6	/0	?	r
3789278	32	2B	-	?	r
3764720	16	FC	-	?	r
3727862	32	5B	-	?	r
3647499	32	0F B6	-	?	m
3532091	16	3C	-	?	r
3521931	16	FA	-	?	r
3494957	32	03	-	?	r
3485327	16	FB	-	?	r
3481961	32	88	-	?	m
3446016	32	BE	-	?	r
3406254	16	FF	/2	?	r
3400140	16	A1	-	?	r
3396562	16	D3	/5	?	r
3392697	16	0F B6	-	?	r
3384655	16	0F 97	/0	?	r
3381795	16	0F 31	-	?	r
3381795	16	0F AD	-	?	r
3381121	16	29	-	?	r
3379438	16	0F 9F	/0	?	r
3351494	32	F7	/3	?	r
3324715	32	E6	-	?	r
3298735	32	6A	-	?	r
3210222	32	86	-	?	r
3187679	32	FF	/0	?	m
3124786	16	3A	-	?	m
3066706	16	FF	/6	?	m
3045937	32	C7	/0	?	m
3014321	32	13	-	?	m
2920687	16	39	-	?	m
2829348	32	E2	-	?	r
2814923	32	0B	-	?	r
2791061	32	3D	-	?	r
2725699	16	46	-	?	r
2641917	32	C1	/5	?	r
2453830	16	B8	-	?	r
2277575	32	87	-	?	m
2266827	16	47	-	?	r
2185928	16	33	-	?	r
2176757	16	81	/7	?	m
2143811	16	C9	-	?	r
2113468	16	80	/7	?	r
2111005	32	F7	/0	?	r
2092537	16	50	-	?	r
2070651	32	48	-	?	r
2064791	16	77	-	?	r
1999092	32	3C	-	?	r
1946379	32	49	-	?	r
1886415	32	68	-	?	r
1846372	32	C1	/4	?	r
1802901	16	2C	-	?	r
1728462	32	52	-	?	r
1679031	16	C6	/0	?	m
1629160	32	01	-	?	m
1609135	32	81	/7	?	r
1590171	32	0F B6	-	?	r
1577725	32	0F B7	-	?	m
1527261	32	76	-	?	r
1516855	16	83	/0	?	r
1516052	16	38	-	?	r
1501812	32	47	-	?	r
1500017	32	FF	/1	?	m
1497470	16	98	-	?	r
1480123	32	80	/7	?	r
1471642	16	0F 85	-	?	r
1389129	32	58	-	?	r
1356762	32	46	-	?	r
1356066	16	0F 87	-	?	r
1351614	16	3B	-	?	r
1348165	32	ED	-	?	r
1334851	16	CA	-	?	r
1311002	32	1B	-	?	r
1284966	16	55	-	?	r
1257578	32	83	/2	?	r
1249400	16	E3	-	?	r
1243451	16	C8	-	?	r
1243366	32	5A	-	?	r
1237085	32	A5	-	?	r
1206744	32	FC	-	?	r
1164299	32	60	-	?	r
1164154	32	61	-	?	r
1146926	32	23	-	?	r
1139373	32	0F 82	-	?	r
1121662	16	3B	-	?	m
1117546	16	F6	/0	?	m
1092998	32	41	-	?	r
1092650	32	C9	-	?	r
1065520	32	C6	/0	?	m
1056640	16	0F 86	-	?	r
1004167	32	0F B7	-	?	r
1003017	32	40	-	?	r
997567	32	38	-	?	r
964705	32	84	-	?	r
950703	32	25	-	?	r
942618	32	80	/1	?	m
914078	32	80	/4	?	m
911171	32	24	-	?	r
906891	16	58	-	?	r
824303	16	7F	-	?	r
811589	16	03	-	?	r
798454	16	78	-	?	r
793800	16	8C	-	?	m
791213	32	8F	/0	?	m
789733	32	7F	-	?	r
785393	16	C2	-	?	r
778856	32	AD	-	?	r
777253	16	7B	-	?	r
775614	32	F7	/0	?	m
765559	16	07	-	?	r
758925	32	38	-	?	m
722284	32	43	-	?	r
719212	16	F7	/0	?	m
709125	16	2B	-	?	r
702184	16	0F 8F	-	?	r
680097	32	BF	-	?	r
677796	32	7C	-	?	r
673564	32	4A	-	?	r
671513	16	02	-	?	m
669083	16	80	/2	?	r
662975	32	F7	/4	?	r
651166	32	33	-	?	m
644580	32	0F 83	-	?	r
641627	16	C5	-	?	m
640819	16	A4	-	?	r
637625	32	42	-	?	r
632691	32	32	-	?	r
630925	32	0F 87	-	?	r
622122	32	0F BE	-	?	r
618388	32	C0	/5	?	r
606633	16	C1	/4	?	r
604652	32	0A	-	?	r
573203	16	C7	/0	?	m
565829	16	8A	-	?	r
546272	32	B0	-	?	r
541430	32	8E	-	?	r
536611	16	06	-	?	r
533855	16	7C	-	?	r
527379	32	1A	-	?	r
491298	32	83	/0	?	m
480593	32	6B	-	?	r
474032	16	FF	/3	?	m
472188	32	23	-	?	m
465939	16	4D	-	?	r
460728	16	0E	-	?	r
453615	32	02	-	?	r
452888	32	AF	-	?	r
448739	16	C0	/1	?	r
446333	32	0A	-	?	m
446332	32	E3	-	?	r
445317	16	73	-	?	r
442057	32	F8	-	?	r
437871	32	A8	-	?	r
437201	32	7E	-	?	r
425838	32	AC	-	?	r
425328	16	48	-	?	r
414415	32	0F 86	-	?	r
407357	16	34	-	?	r
402465	16	52	-	?	r
397914	16	87	-	?	m
390342	16	5D	-	?	r
390333	16	FE	/1	?	m
383769	32	F7	/6	?	r
381915	32	09	-	?	m
379375	32	D1	/4	?	m
376687	16	2A	-	?	r
375859	16	92	-	?	r
375769	32	BB	-	?	r
371826	32	83	/4	?	m
367904	32	81	/4	?	m
366288	32	F7	/6	?	m
363336	16	16	-	?	r
362312	16	FF	/1	?	m
359720	32	2C	-	?	r
359517	32	04	-	?	r
358354	16	0F A4	-	?	r
356925	16	FE	/0	?	m
356470	16	A3	-	?	r
353884	16	4F	-	?	r
348457	32	22	-	?	m
342895	16	33	-	?	m
342498	32	7D	-	?	r
339243	32	FD	-	?	r
332557	16	5A	-	?	r
331391	32	29	-	?	m
329191	32	83	/5	?	m
324467	32	0F A9	-	?	r
322427	32	0F BA	/6	?	m
318959	32	0B	-	?	m
318852	16	83	/4	?	r
316681	32	08	-	?	m
316216	32	F7	/2	?	r
315303	32	FE	/0	?	m
313710	32	C1	/1	?	m
312352	32	D0	/4	?	r
309515	32	0F 8F	-	?	r
308282	32	0F A0	-	?	r
307810	32	0F A1	-	?	r
306048	32	0F A8	-	?	r
298281	32	83	/1	?	r
297084	16	BB	-	?	r
297017	32	4F	-	?	r
294646	16	D1	/5	?	r
293167	32	FE	/1	?	m
290997	32	FF	/2	?	r
288481	32	AB	-	?	r
285666	16	FF	/5	?	m
277804	32	81	/5	?	r
273343	16	AC	-	?	r
261976	16	BA	-	?	r
257521	16	0F 8D	-	?	r
257396	16	80	/4	?	r
249890	16	38	-	?	m
248694	32	EC	-	?	r
246893	16	D0	/5	?	r
241822	16	68	-	?	r
238195	32	99	-	?	r
238123	16	AA	-	?	r
235341	16	03	-	?	m
234782	16	83	/5	?	r
231606	32	BA	-	?	r
231412	32	78	-	?	r
229670	32	A9	-	?	r
229277	32	4E	-	?	r
222294	16	0A	-	?	r
222058	16	05	-	?	r
218480	16	01	-	?	m
218287	32	0F 8C	-	?	r
217788	32	D1	/2	?	r
216606	16	AD	-	?	r
215248	16	6A	-	?	r
215003	16	83	/7	?	r
214165	16	C1	/1	?	r
212042	32	F9	-	?	r
211789	32	A2	-	?	r
210579	16	40	-	?	r
208003	16	31	-	?	m
204658	32	A3	-	?	r
201608	32	0D	-	?	r
198603	16	B4	-	?	r
198174	32	0F 94	/0	?	r
197388	32	8E	-	?	m
196015	32	D1	/5	?	r
188476	16	79	-	?	r
187177	16	F8	-	?	r
186084	16	A5	-	?	r
184345	32	3A	-	?	m
183903	32	D3	/4	?	r
177413	32	0F 95	/0	?	r
176571	16	80	/4	?	m
173202	16	0F A1	-	?	r
171318	32	0F BA	/4	?	m
171116	32	1C	-	?	r
165705	16	83	/4	?	m
164626	16	0B	-	?	m
164129	32	A0	-	?	r
163789	16	24	-	?	r
163368	16	7D	-	?	r
160854	16	2A	-	?	m
159773	16	D0	/2	?	r
159154	16	85	-	?	m
159061	16	0F A9	-	?	r
157289	32	E0	-	?	r
157206	32	CF	-	?	r
156339	32	02	-	?	m
149902	16	F7	/6	?	r
148819	16	13	-	?	r
148380	32	C0	/4	?	r
145324	16	AE	-	?	r
143107	16	FE	/1	?	r
142942	32	8C	-	?	m
141634	32	2A	-	?	r
141110	16	F7	/2	?	r
139611	32	D3	/5	?	r
138495	32	80	/1	?	r
136760	32	80	/5	?	r
135835	32	0F BF	-	?	m
131785	16	83	/1	?	r
131216	16	4A	-	?	r
128595	16	81	/0	?	r
127311	32	AE	-	?	r
121203	16	9C	-	?	r
121093	32	79	-	?	r
120529	16	FF	/2	?	m
116452	16	43	-	?	r
114241	32	D1	/1	?	r
112876	32	8C	-	?	r
111780	16	84	-	?	r
109480	32	83	/1	?	m
107722	32	81	/0	?	r
107702	16	83	/0	?	m
105528	16	25	-	?	r
105061	32	AA	-	?	r
104706	16	C1	/0	?	r
104340	32	C1	/0	?	r
103420	32	39	-	?	r
103126	32	3A	-	?	r
100580	16	0F AC	-	?	r
97906	32	2D	-	?	r
96983	16	D1	/3	?	r
94059	32	EE	-	?	r
93790	32	1E	-	?	r
93640	16	A2	-	?	r
91898	32	07	-	?	r
89531	32	87	-	?	r
