#count	mode	opcode	ext	mnemonic
#total-instructions	432305063
#prefix	66	opsize	20144477
#prefix	F3	rep	3814347
#prefix	26	es	649835
#prefix	67	addrsize	74343
#prefix	2E	cs	3036
367	16	D0	/5	?	r
357	16	68	-	?	r
353	32	C1	/4	?	r
334	16	52	-	?	r
331	16	0E	-	?	r
330	16	CD	-	?	r
328	16	CB	-	?	r
325	32	83	/7	?	m
320	16	51	-	?	r
312	16	A4	-	?	r
309	32	81	/1	?	r
306	16	F6	/0	?	m
304	16	30	-	?	r
303	16	40	-	?	r
301	16	FF	/0	?	m
291	32	73	-	?	r
280	32	3B	-	?	m
272	32	FF	/0	?	m
261	32	80	/7	?	m
256	16	4E	-	?	r
256	16	83	/0	?	m
212	16	46	-	?	r
205	32	42	-	?	r
194	16	7F	-	?	r
172	16	72	-	?	r
110	32	43	-	?	r
109	32	C1	/5	?	r
90	32	81	/7	?	m
89	32	68	-	?	r
89	32	81	/7	?	r
87	32	38	-	?	m
83	16	0F 83	-	?	r
83	16	0F B7	-	?	m
80	16	19	-	?	r
79	16	F6	/3	?	r
75	32	A1	-	?	r
74	16	83	/7	?	r
73	32	50	-	?	r
73	32	7F	-	?	r
67	32	83	/1	?	r
63	16	FB	-	?	r
63	32	BB	-	?	r
60	32	E4	-	?	r
54	16	7C	-	?	r
50	32	58	-	?	r
46	16	90	-	?	r
44	16	E6	-	?	r
43	32	EF	-	?	r
42	32	81	/4	?	r
42	32	E6	-	?	r
39	32	F7	/3	?	r
35	32	A5	-	?	r
34	16	79	-	?	r
34	16	B0	-	?	r
34	32	5A	-	?	r
32	16	83	/7	?	m
32	16	D3	/5	?	r
32	16	F6	/0	?	r
32	16	0F 31	-	?	r
32	16	0F AD	-	?	r
32	32	BF	-	?	r
31	16	42	-	?	r
31	32	0D	-	?	r
31	32	6B	-	?	r
30	16	59	-	?	r
30	32	47	-	?	r
28	16	48	-	?	r
26	16	C1	/7	?	r
25	32	6A	-	?	r
24	16	C7	/0	?	m
23	16	0F 97	/0	?	r
23	32	59	-	?	r
23	32	0F 94	/0	?	r
22	32	46	-	?	r
21	32	86	-	?	r
20	16	D3	/4	?	r
19	32	C1	/7	?	r
18	32	29	-	?	m
16	16	05	-	?	r
16	16	6B	-	?	m
16	32	ED	-	?	r
15	16	81	/0	?	r
15	32	0F 95	/0	?	r
14	16	C1	/5	?	r
14	32	A3	-	?	r
14	32	0F A3	-	?	r
13	32	51	-	?	r
12	32	13	-	?	m
11	16	FE	/1	?	r
11	32	1B	-	?	m
11	32	F7	/2	?	r
10	16	ED	-	?	r
10	16	FE	/0	?	m
10	32	A2	-	?	r
10	32	0F 8D	-	?	r
9	16	0F 9F	/0	?	r
9	16	0F BA	/4	?	r
8	32	80	/4	?	r
7	32	4B	-	?	r
7	32	BD	-	?	r
7	32	F6	/0	?	m
6	32	3A	-	?	m
6	32	52	-	?	r
6	32	C0	/5	?	r
5	16	6B	-	?	r
5	16	B2	-	?	r
5	16	D1	/4	?	r
5	32	23	-	?	m
5	32	24	-	?	r
5	32	33	-	?	m
5	32	FF	/2	?	r
4	16	0C	-	?	r
4	16	1F	-	?	r
4	16	4B	-	?	r
4	16	BC	-	?	r
4	16	F7	/6	?	r
4	32	08	-	?	r
4	32	D3	/4	?	r
4	32	FE	/0	?	r
4	32	0F 87	-	?	r
4	32	0F 8E	-	?	r
4	32	0F 9D	/0	?	r
3	16	06	-	?	r
3	16	07	-	?	r
