#count	mode	opcode	ext	mnemonic
#total-instructions	8345865753
#prefix	66	opsize	452484029
#prefix	67	addrsize	24607428
#prefix	26	es	18993179
#prefix	2E	cs	13263354
#prefix	F3	rep	5550150
#prefix	64	fs	2368852
#prefix	36	ss	557490
#prefix	65	gs	334240
#prefix	F2	repnz	282196
#prefix	3E	ds	47816
829788444	32	74	-	?	r
556475770	32	8B	-	?	m
441075092	32	75	-	?	r
340409754	32	85	-	?	r
314803062	32	33	-	?	r
252562583	32	C3	-	?	r
240330074	32	F6	/0	?	m
237575756	32	81	/7	?	m
237274484	32	80	/7	?	m
212234362	32	83	/7	?	m
206197348	32	8A	-	?	m
176406624	32	0F 84	-	?	r
174529331	32	FA	-	?	r
174037414	32	0F 85	-	?	r
170135918	32	90	-	?	r
166571313	32	E8	-	?	r
164144158	32	8B	-	?	r
164094743	32	3B	-	?	m
154408830	32	EB	-	?	r
152215720	32	80	/4	?	r
136200462	32	73	-	?	r
133164830	32	22	-	?	r
93928009	32	56	-	?	r
92556562	32	5E	-	?	r
89723311	32	FF	/2	?	m
87568408	32	E9	-	?	r
85624117	32	FB	-	?	r
85411248	32	F6	/0	?	r
73957595	32	39	-	?	m
71573908	32	8D	-	?	m
70766034	32	55	-	?	r
69623082	32	5D	-	?	r
68552792	32	B8	-	?	r
68546976	32	A1	-	?	r
68321750	32	51	-	?	r
68273510	32	81	/4	?	r
68206016	32	B9	-	?	r
67859234	32	85	-	?	m
67729339	32	59	-	?	r
67308147	32	83	/4	?	r
66935660	32	F6	/2	?	r
66694253	32	0C	-	?	r
66549971	32	80	/0	?	r
66541712	32	D0	/2	?	r
66541712	32	D0	/3	?	r
50266922	16	75	-	?	r
37885572	16	8B	-	?	m
27724616	16	8E	-	?	r
24861445	16	74	-	?	r
24690665	16	8B	-	?	r
23120560	16	C3	-	?	r
22403455	32	89	-	?	m
20751865	16	E8	-	?	r
20667979	16	3D	-	?	r
20365052	16	89	-	?	r
17685660	16	85	-	?	r
16926345	16	31	-	?	r
14709386	16	8E	-	?	m
14514526	16	8C	-	?	r
13766938	16	B9	-	?	r
13522681	16	83	/7	?	m
13164539	16	8A	-	?	m
12534102	16	1E	-	?	r
12281518	16	1F	-	?	r
12203312	16	0B	-	?	r
11483092	16	89	-	?	m
11405258	16	72	-	?	r
10567888	16	9A	-	?	r
10177717	16	0F B7	-	?	r
10052087	16	CB	-	?	r
10042556	16	C1	/5	?	r
9909873	16	51	-	?	r
9674350	16	59	-	?	r
9334720	32	72	-	?	r
9317662	16	A8	-	?	r
9242580	16	2B	-	?	m
9176141	16	1B	-	?	m
8151755	32	77	-	?	r
7639461	16	88	-	?	m
7597185	16	EC	-	?	r
7373691	16	5B	-	?	r
7363127	32	83	/0	?	r
7284858	16	53	-	?	r
6972573	16	90	-	?	r
6955702	32	83	/7	?	r
6922318	16	81	/7	?	r
6335609	16	0F 84	-	?	r
6038605	32	E4	-	?	r
5845929	32	FF	/6	?	m
5499781	16	E9	-	?	r
5420103	16	56	-	?	r
5377681	16	EB	-	?	r
5329886	16	5E	-	?	r
5195247	16	E2	-	?	r
5132341	16	57	-	?	r
5057741	16	5F	-	?	r
4972150	32	2B	-	?	m
4796678	32	57	-	?	r
4749360	16	76	-	?	r
4666215	32	3B	-	?	r
4558343	16	FF	/0	?	m
4553886	16	C4	-	?	m
4482529	32	9C	-	?	r
4463890	32	8A	-	?	r
4423949	32	50	-	?	r
4412006	32	9D	-	?	r
4251162	32	03	-	?	m
4240861	32	83	/5	?	r
4067721	16	8D	-	?	m
4058818	32	53	-	?	r
3994316	32	C2	-	?	r
3988960	16	32	-	?	r
3979514	32	FF	/4	?	m
3932078	16	80	/7	?	m
3796012	16	F6	/0	?	r
3750597	16	FC	-	?	r
3655783	32	5F	-	?	r
3633362	32	2B	-	?	r
3580936	32	0F B6	-	?	m
3575613	32	5B	-	?	r
3495859	16	FA	-	?	r
3461431	16	FB	-	?	r
3404078	16	FF	/2	?	r
3399608	16	3C	-	?	r
3396582	16	A1	-	?	r
3396562	16	D3	/5	?	r
3392697	16	0F B6	-	?	r
3383567	16	0F 97	/0	?	r
3381795	16	0F 31	-	?	r
3381795	16	0F AD	-	?	r
3381121	16	29	-	?	r
3379438	16	0F 9F	/0	?	r
3360033	32	BE	-	?	r
3333058	32	03	-	?	r
3306416	32	88	-	?	m
3291710	32	6A	-	?	r
3280397	32	E6	-	?	r
3246812	32	F7	/3	?	r
3201998	32	86	-	?	r
3124786	16	3A	-	?	m
3062262	16	FF	/6	?	m
3059877	32	FF	/0	?	m
3014141	32	13	-	?	m
2964981	32	C7	/0	?	m
2919546	16	39	-	?	m
2725699	16	46	-	?	r
2644246	32	3D	-	?	r
2556543	32	C1	/5	?	r
2551981	32	0B	-	?	r
2451078	16	B8	-	?	r
2370034	32	E2	-	?	r
2266827	16	47	-	?	r
2185836	16	33	-	?	r
2176751	16	81	/7	?	m
2143770	16	C9	-	?	r
2088103	16	50	-	?	r
2064769	16	77	-	?	r
2051804	32	48	-	?	r
2031614	32	F7	/0	?	r
2017908	16	80	/7	?	r
1984703	32	87	-	?	m
1973634	32	3C	-	?	r
1946379	32	49	-	?	r
1802901	16	2C	-	?	r
1798795	32	68	-	?	r
1752055	32	C1	/4	?	r
1636599	16	C6	/0	?	m
1602239	32	81	/7	?	r
1576680	32	52	-	?	r
1516634	32	0F B6	-	?	r
1516052	16	38	-	?	r
1514672	16	83	/0	?	r
1501812	32	47	-	?	r
1497464	16	98	-	?	r
1496306	32	0F B7	-	?	m
1471625	16	0F 85	-	?	r
1402408	32	FF	/1	?	m
1368285	32	80	/7	?	r
1365994	32	01	-	?	m
1356503	32	46	-	?	r
1356066	16	0F 87	-	?	r
1351553	16	3B	-	?	r
1334786	16	CA	-	?	r
1309984	32	1B	-	?	r
1282488	16	55	-	?	r
1257303	32	83	/2	?	r
1250367	32	76	-	?	r
1249373	16	E3	-	?	r
1243433	16	C8	-	?	r
1212268	32	58	-	?	r
1157546	32	A5	-	?	r
1121600	16	3B	-	?	m
1105332	16	F6	/0	?	m
1096616	32	FC	-	?	r
1093071	32	5A	-	?	r
1090807	32	C9	-	?	r
1089798	32	41	-	?	r
1056640	16	0F 86	-	?	r
1026114	32	C6	/0	?	m
1025177	32	23	-	?	r
995258	32	0F 82	-	?	r
986836	32	40	-	?	r
977847	32	0F B7	-	?	r
940317	32	84	-	?	r
931418	32	38	-	?	r
925934	32	60	-	?	r
925789	32	61	-	?	r
922139	32	25	-	?	r
901406	16	58	-	?	r
889525	32	ED	-	?	r
882225	32	24	-	?	r
865055	32	80	/1	?	m
822122	16	7F	-	?	r
814576	32	80	/4	?	m
799637	16	03	-	?	r
798454	16	78	-	?	r
789446	16	8C	-	?	m
785382	16	C2	-	?	r
778856	32	AD	-	?	r
777253	16	7B	-	?	r
773673	32	8F	/0	?	m
752514	16	07	-	?	r
740819	32	7F	-	?	r
722284	32	43	-	?	r
720825	32	F7	/0	?	m
719189	16	F7	/0	?	m
709838	32	38	-	?	m
708030	16	2B	-	?	r
702184	16	0F 8F	-	?	r
673178	32	4A	-	?	r
671513	16	02	-	?	m
669083	16	80	/2	?	r
661540	32	F7	/4	?	r
655377	32	7C	-	?	r
644495	32	0F 83	-	?	r
640819	16	A4	-	?	r
637625	32	42	-	?	r
631401	32	32	-	?	r
629674	16	C5	-	?	m
625675	32	33	-	?	m
622122	32	0F BE	-	?	r
618760	32	0F 87	-	?	r
606628	16	C1	/4	?	r
603604	32	0A	-	?	r
598458	32	BF	-	?	r
589089	32	C0	/5	?	r
572088	16	C7	/0	?	m
541939	16	8A	-	?	r
533829	16	7C	-	?	r
527379	32	1A	-	?	r
523567	16	06	-	?	r
522000	32	B0	-	?	r
480593	32	6B	-	?	r
472431	16	FF	/3	?	m
467836	32	23	-	?	m
465939	16	4D	-	?	r
464990	32	83	/0	?	m
459617	16	0E	-	?	r
453615	32	02	-	?	r
452874	32	AF	-	?	r
448739	16	C0	/1	?	r
445293	16	73	-	?	r
443621	32	8E	-	?	r
425838	32	AC	-	?	r
425328	16	48	-	?	r
422395	32	A8	-	?	r
413483	32	7E	-	?	r
407357	16	34	-	?	r
402421	32	0F 86	-	?	r
401679	32	F8	-	?	r
401363	16	52	-	?	r
396819	16	87	-	?	m
390319	16	FE	/1	?	m
387888	16	5D	-	?	r
383588	32	F7	/6	?	r
379375	32	D1	/4	?	m
376651	16	2A	-	?	r
375855	16	92	-	?	r
371613	32	83	/4	?	m
366288	32	F7	/6	?	m
364901	32	09	-	?	m
363332	16	16	-	?	r
362264	16	FF	/1	?	m
359654	32	2C	-	?	r
359517	32	04	-	?	r
358353	16	0F A4	-	?	r
356911	16	FE	/0	?	m
356027	32	0A	-	?	m
354506	32	BB	-	?	r
353884	16	4F	-	?	r
353198	16	A3	-	?	r
342895	16	33	-	?	m
331456	16	5A	-	?	r
327223	32	81	/4	?	m
321045	32	7D	-	?	r
317768	32	E3	-	?	r
316158	32	83	/5	?	m
313710	32	C1	/1	?	m
313691	32	FE	/0	?	m
313177	32	FD	-	?	r
309515	32	0F 8F	-	?	r
306900	16	83	/4	?	r
304748	32	22	-	?	m
297042	16	BB	-	?	r
297017	32	4F	-	?	r
296817	32	83	/1	?	r
296014	32	0B	-	?	m
294644	16	D1	/5	?	r
290704	32	FE	/1	?	m
288357	32	AB	-	?	r
288181	32	08	-	?	m
283852	32	D0	/4	?	r
280658	32	0F BA	/6	?	m
273343	16	AC	-	?	r
270961	32	29	-	?	m
269595	32	0F A0	-	?	r
269123	32	0F A1	-	?	r
264770	32	81	/5	?	r
262861	32	0F A9	-	?	r
258673	16	BA	-	?	r
257521	16	0F 8D	-	?	r
257359	16	80	/4	?	r
256453	32	0F A8	-	?	r
252548	32	F7	/2	?	r
248551	32	FF	/2	?	r
248486	32	EC	-	?	r
246893	16	D0	/5	?	r
239640	16	68	-	?	r
238123	16	AA	-	?	r
237945	16	38	-	?	m
235339	16	03	-	?	m
232560	16	83	/5	?	r
229019	32	4E	-	?	r
222294	16	0A	-	?	r
222056	16	05	-	?	r
218227	16	01	-	?	m
216606	16	AD	-	?	r
215204	16	6A	-	?	r
215157	32	A9	-	?	r
214155	16	C1	/1	?	r
213996	16	FF	/5	?	m
210897	32	0F 8C	-	?	r
209488	16	40	-	?	r
208003	16	31	-	?	m
198589	16	B4	-	?	r
198174	32	0F 94	/0	?	r
191467	32	D1	/5	?	r
190850	16	83	/7	?	r
190408	32	D1	/2	?	r
190379	32	8E	-	?	m
189581	32	A3	-	?	r
188476	16	79	-	?	r
187163	16	F8	-	?	r
186445	32	BA	-	?	r
186081	16	A5	-	?	r
183883	32	D3	/4	?	r
181450	32	78	-	?	r
178842	32	3A	-	?	m
177288	32	0F 95	/0	?	r
176571	16	80	/4	?	m
173202	16	0F A1	-	?	r
171116	32	1C	-	?	r
169142	32	0F BA	/4	?	m
165704	16	83	/4	?	m
164624	16	0B	-	?	m
163787	16	24	-	?	r
163356	16	7D	-	?	r
161421	32	A2	-	?	r
160982	32	0D	-	?	r
160852	16	2A	-	?	m
159773	16	D0	/2	?	r
159149	16	85	-	?	m
159061	16	0F A9	-	?	r
157289	32	E0	-	?	r
155251	32	02	-	?	m
149902	16	F7	/6	?	r
148819	16	13	-	?	r
145324	16	AE	-	?	r
143107	16	FE	/1	?	r
141107	16	F7	/2	?	r
139856	32	2A	-	?	r
139611	32	D3	/5	?	r
138495	32	80	/1	?	r
138466	32	8C	-	?	m
136760	32	80	/5	?	r
135649	32	0F BF	-	?	m
131768	16	83	/1	?	r
128884	32	CF	-	?	r
128595	16	81	/0	?	r
127311	32	AE	-	?	r
127166	32	A0	-	?	r
120529	16	FF	/2	?	m
120165	32	C0	/4	?	r
117474	32	99	-	?	r
116424	16	43	-	?	r
114241	32	D1	/1	?	r
110692	16	84	-	?	r
109362	32	83	/1	?	m
107695	16	83	/0	?	m
107650	32	81	/0	?	r
107080	16	9C	-	?	r
105527	16	25	-	?	r
105061	32	AA	-	?	r
104706	16	C1	/0	?	r
104335	32	C1	/0	?	r
103420	32	39	-	?	r
102578	32	3A	-	?	r
102319	32	F9	-	?	r
100580	16	0F AC	-	?	r
96983	16	D1	/3	?	r
96818	32	2D	-	?	r
93881	32	EE	-	?	r
93640	16	A2	-	?	r
89872	16	4A	-	?	r
88841	32	8C	-	?	r
87457	16	D1	/4	?	r
87313	32	87	-	?	r
83617	16	AB	-	?	r
78883	32	D1	/4	?	r
76372	32	A4	-	?	r
75523	32	0F AB	-	?	m
73703	16	BF	-	?	r
72354	32	D0	/0	?	r
70616	16	9D	-	?	r
69655	32	1E	-	?	r
68637	32	05	-	?	r
67768	32	07	-	?	r
66456	32	4B	-	?	r
66396	32	81	/1	?	r
66350	32	20	-	?	m
65012	32	79	-	?	r
63716	32	1F	-	?	r
62291	16	F9	-	?	r
62111	32	FE	/1	?	r
61428	32	0F AF	-	?	r
61305	32	06	-	?	r
61119	16	0C	-	?	r
60797	16	86	-	?	r
57435	32	21	-	?	m
56983	16	A6	-	?	r
56405	16	41	-	?	r
56178	16	49	-	?	r
56091	16	80	/6	?	r
55987	16	CD	-	?	r
53933	16	22	-	?	r
53088	32	0F BA	/5	?	m
52826	16	4B	-	?	r
51771	16	CF	-	?	r
50059	16	8F	/0	?	m
49159	32	C1	/1	?	r
48911	32	D1	/0	?	r
48715	16	E0	-	?	r
48575	16	E4	-	?	r
47662	32	45	-	?	r
46781	16	A0	-	?	r
46013	32	D0	/1	?	r
45961	16	87	-	?	r
45476	16	EE	-	?	r
44525	32	0F B3	-	?	m
44194	16	B0	-	?	r
43868	16	D7	-	?	r
42750	16	39	-	?	r
42688	16	7E	-	?	r
42394	16	01	-	?	r
41823	32	0F A3	-	?	m
41621	32	F7	/7	?	r
41612	32	A7	-	?	r
40825	16	0F B7	-	?	m
40397	32	0F AF	-	?	m
39277	16	11	-	?	m
38521	32	13	-	?	r
38446	32	F7	/4	?	m
37582	16	0F 82	-	?	r
35315	32	A6	-	?	r
35241	32	FE	/0	?	r
34344	16	B6	-	?	r
33903	32	00	-	?	m
33085	32	CB	-	?	r
32990	32	0F BF	-	?	r
32857	32	89	-	?	r
31635	32	0F 92	/0	?	m
31578	16	D1	/2	?	r
31560	32	0E	-	?	r
31142	32	83	/2	?	m
27371	16	4E	-	?	r
26970	16	30	-	?	m
26510	16	B1	-	?	r
26369	32	C1	/7	?	r
26331	16	99	-	?	r
25948	32	69	-	?	r
25918	16	29	-	?	m
25755	32	14	-	?	r
25640	16	02	-	?	r
25132	16	FE	/0	?	r
24841	16	0F BF	-	?	m
23825	32	D1	/7	?	r
23799	32	6D	-	?	r
23773	32	D2	/4	?	r
23714	16	80	/1	?	m
23228	16	0F BF	-	?	r
23010	32	91	-	?	r
22865	32	0F 8D	-	?	r
22506	32	0F 01	/3	?	m
22276	32	81	/1	?	m
22172	32	0F BA	/4	?	r
21917	16	EA	-	?	r
21867	16	F7	/0	?	r
21819	32	83	/3	?	r
21414	16	83	/2	?	r
21258	32	84	-	?	m
21078	32	4D	-	?	r
21020	32	B3	-	?	r
20926	16	6B	-	?	r
20635	16	04	-	?	r
20450	16	F7	/3	?	r
20401	32	80	/0	?	m
20312	16	22	-	?	m
20127	16	A7	-	?	r
19628	16	42	-	?	r
19609	32	B4	-	?	r
19587	32	80	/2	?	m
19462	32	80	/5	?	m
19254	32	0F 00	/0	?	m
19248	16	23	-	?	r
19230	32	0F 02	-	?	m
19072	16	FF	/4	?	m
18879	16	D1	/1	?	r
18744	16	80	/1	?	r
18733	32	C8	-	?	r
18660	16	BE	-	?	r
18615	16	D1	/0	?	r
18458	16	3A	-	?	r
18326	16	08	-	?	m
18301	32	FF	/4	?	r
17969	16	D3	/4	?	r
17672	32	BD	-	?	r
17034	32	81	/0	?	m
16914	32	6F	-	?	r
16885	16	D1	/7	?	r
16863	16	63	-	?	m
16369	32	0F 01	/0	?	m
16355	16	2D	-	?	r
16267	16	E6	-	?	r
15825	16	81	/4	?	r
15327	16	D0	/4	?	r
15128	32	FF	/3	?	m
14872	16	F7	/4	?	m
14455	16	0F A0	-	?	r
14450	16	B3	-	?	r
14301	16	0F 02	-	?	r
13958	32	0F 22	-	?	r
13891	16	61	-	?	r
13884	16	60	-	?	r
13716	16	91	-	?	r
13331	16	83	/2	?	m
13319	32	0F 9D	/0	?	r
13028	16	A9	-	?	r
12517	32	F5	-	?	r
12192	16	93	-	?	r
12180	32	0F BA	/6	?	r
12150	16	86	-	?	m
11988	16	D0	/1	?	r
11982	16	BC	-	?	r
11795	32	98	-	?	r
11784	32	83	/6	?	r
11135	32	0F 8E	-	?	r
11047	16	81	/4	?	m
11009	32	0F 92	/0	?	r
10769	32	F6	/4	?	r
10628	16	F7	/4	?	r
10215	32	0F BE	-	?	m
10030	16	BD	-	?	r
9632	16	88	-	?	r
9606	32	F7	/5	?	m
9246	32	2A	-	?	m
8793	16	B2	-	?	r
8516	16	09	-	?	m
8094	16	D3	/1	?	r
8085	16	45	-	?	r
7991	32	0F 93	/0	?	r
7840	32	D1	/3	?	r
7521	16	0F 02	-	?	m
7396	32	93	-	?	r
7374	32	32	-	?	m
7201	16	23	-	?	m
7137	32	0F 88	-	?	r
7044	16	1A	-	?	r
6959	32	0F 20	-	?	r
6934	16	0A	-	?	m
6794	16	B7	-	?	r
