#count	mode	opcode	ext	mnemonic
#total-instructions	947664331
#prefix	66	opsize	253254339
#prefix	67	addrsize	17523408
#prefix	26	es	11950942
#prefix	2E	cs	8614551
#prefix	F3	rep	4921771
#prefix	64	fs	2336198
#prefix	3E	ds	80645
#prefix	F2	repnz	35774
#prefix	36	ss	3793
#prefix	F0	lock	79
50732406	32	8B	-	?	m
34880046	32	75	-	?	r
33762218	16	C3	-	?	r
29468890	16	E8	-	?	r
27183166	16	75	-	?	r
25813794	16	89	-	?	r
24602891	32	8B	-	?	r
23684140	16	8B	-	?	m
23146813	16	8E	-	?	r
21483108	16	85	-	?	r
21473075	16	31	-	?	r
19771199	32	89	-	?	m
18480205	32	83	/5	?	r
17676954	16	A1	-	?	r
17177182	16	8C	-	?	r
13670417	32	85	-	?	r
12996861	16	74	-	?	r
12889532	16	0F B7	-	?	r
12880785	16	3D	-	?	r
12445705	32	74	-	?	r
11763236	16	39	-	?	m
11632427	32	83	/0	?	r
11429593	32	03	-	?	r
10190688	16	FA	-	?	r
10185280	16	FB	-	?	r
8666090	16	89	-	?	m
8608401	16	53	-	?	r
8608277	16	5B	-	?	r
8598159	16	90	-	?	r
8588472	16	81	/7	?	r
8342582	32	C1	/5	?	r
7590224	16	EC	-	?	r
7556910	32	81	/4	?	r
7021191	32	8D	-	?	m
6725390	16	0F 85	-	?	r
6650666	32	0F B7	-	?	m
6522912	16	A8	-	?	r
6418292	32	E8	-	?	r
6124774	32	83	/7	?	m
6013445	32	C2	-	?	r
5930994	16	73	-	?	r
5930396	32	56	-	?	r
5906486	16	58	-	?	r
5900347	16	50	-	?	r
5898741	16	33	-	?	r
5889931	16	A3	-	?	r
5889915	16	07	-	?	r
5889901	16	06	-	?	r
5889827	16	0F 82	-	?	r
5623553	32	FF	/6	?	m
5187104	32	33	-	?	r
5051812	32	4A	-	?	r
4707336	32	57	-	?	r
4565587	32	5E	-	?	r
4560570	32	3B	-	?	r
4374977	16	8A	-	?	m
4359810	16	EB	-	?	r
4330927	16	E9	-	?	r
4317897	16	88	-	?	m
4310805	16	56	-	?	r
4309998	16	76	-	?	r
4308959	16	5E	-	?	r
4308679	16	8D	-	?	m
4303724	16	57	-	?	r
4303695	16	5F	-	?	r
4297726	16	FC	-	?	r
4297541	16	FF	/2	?	r
4296449	16	B9	-	?	r
4293662	16	0F B6	-	?	r
4292414	16	0F 97	/0	?	r
4291745	16	F6	/0	?	r
4291743	16	D3	/5	?	r
4291743	16	0F 31	-	?	r
4291743	16	0F AD	-	?	r
4290968	16	29	-	?	r
4289146	16	0F 9F	/0	?	r
4202961	32	53	-	?	r
4188371	32	FF	/0	?	m
4038227	32	83	/7	?	r
3835728	32	39	-	?	m
3719882	32	55	-	?	r
3554916	32	5F	-	?	r
3531100	32	EB	-	?	r
3489987	32	5D	-	?	r
3382226	32	5B	-	?	r
3350776	32	88	-	?	m
3212600	32	0F 85	-	?	r
3186421	32	8A	-	?	m
3034999	32	0F B6	-	?	m
3018618	32	77	-	?	r
2937247	32	72	-	?	r
2921542	32	50	-	?	r
2754590	32	FF	/1	?	m
2747196	32	A1	-	?	r
2717047	32	C7	/0	?	m
2580872	32	0F 84	-	?	r
2567088	32	C3	-	?	r
2409965	32	3D	-	?	r
2320094	32	80	/7	?	m
2287881	32	F6	/0	?	m
2142615	32	03	-	?	m
2142048	16	83	/0	?	r
2119947	16	8B	-	?	r
2110570	16	55	-	?	r
2110538	16	5D	-	?	r
2105760	16	52	-	?	r
2093470	32	83	/0	?	m
2033522	32	FF	/2	?	m
1961851	32	6B	-	?	r
1797858	32	76	-	?	r
1603842	32	83	/4	?	r
1569857	32	2B	-	?	r
1469891	32	6A	-	?	r
1399745	32	3B	-	?	m
1372267	32	0F B7	-	?	r
1234927	32	C1	/4	?	r
1228343	32	51	-	?	r
1175580	32	81	/7	?	r
1100747	32	B8	-	?	r
1094049	32	49	-	?	r
1042084	32	73	-	?	r
1012462	32	68	-	?	r
906249	32	B9	-	?	r
869801	32	FA	-	?	r
863951	32	40	-	?	r
806263	32	52	-	?	r
804224	32	C6	/0	?	m
794513	32	E9	-	?	r
785685	32	84	-	?	r
782604	32	69	-	?	r
772618	32	80	/4	?	r
760312	32	25	-	?	r
685644	32	0F 82	-	?	r
681016	32	38	-	?	m
675718	32	47	-	?	r
663486	32	B0	-	?	r
658722	32	F7	/0	?	m
656908	32	F7	/0	?	r
656730	32	81	/7	?	m
650537	32	D1	/5	?	r
643886	32	A8	-	?	r
627569	32	8A	-	?	r
617708	32	46	-	?	r
606450	32	4E	-	?	r
596509	32	FB	-	?	r
579874	32	7D	-	?	r
553211	32	7F	-	?	r
541064	32	4B	-	?	r
538562	32	23	-	?	m
532579	32	23	-	?	r
528532	32	2B	-	?	m
519512	32	24	-	?	r
504457	32	48	-	?	r
495320	32	01	-	?	m
480585	32	81	/0	?	r
477972	32	2D	-	?	r
476177	32	F6	/0	?	r
452256	32	FF	/4	?	m
416272	32	0B	-	?	r
399120	32	43	-	?	r
397970	32	A5	-	?	r
394129	32	0F 87	-	?	r
387577	32	0F 86	-	?	r
379868	32	A0	-	?	r
378282	32	4D	-	?	r
346878	32	0F 8C	-	?	r
346193	32	29	-	?	m
346099	32	7C	-	?	r
343613	32	3A	-	?	r
325699	32	78	-	?	r
325684	32	1B	-	?	r
309172	32	9C	-	?	r
308758	32	9D	-	?	r
308390	32	0F 8F	-	?	r
283166	32	0F B6	-	?	r
282975	32	80	/1	?	m
277454	32	BA	-	?	r
264020	32	83	/5	?	m
263798	32	0B	-	?	m
262585	32	0F C7	/1	?	m
243681	32	AB	-	?	r
234129	32	7E	-	?	r
230921	32	BB	-	?	r
224885	32	0F 83	-	?	r
220986	32	41	-	?	r
219720	32	0F BE	-	?	m
208474	16	E2	-	?	r
197678	32	80	/4	?	m
190588	32	90	-	?	r
187454	32	3C	-	?	r
186531	32	42	-	?	r
184324	32	32	-	?	r
171310	32	0F C1	-	?	m
170994	32	F7	/2	?	r
168896	32	D3	/4	?	r
164914	32	F7	/6	?	r
163302	32	A9	-	?	r
154516	32	A3	-	?	r
153016	32	0F AF	-	?	r
149163	32	C0	/5	?	r
147564	32	81	/5	?	r
138252	32	D3	/5	?	r
136558	32	33	-	?	m
134517	32	0A	-	?	r
133438	32	C9	-	?	r
133011	32	BF	-	?	r
132448	32	C1	/7	?	r
131751	32	F7	/3	?	r
131417	16	E4	-	?	r
129934	32	83	/2	?	r
129227	32	BE	-	?	r
123430	32	0A	-	?	m
116316	32	0C	-	?	r
114050	32	02	-	?	m
110242	32	FC	-	?	r
109358	32	09	-	?	m
108440	32	3A	-	?	m
107295	32	05	-	?	r
106723	32	99	-	?	r
104659	32	0F 8E	-	?	r
104337	32	CF	-	?	r
103475	32	8E	-	?	r
103375	32	39	-	?	r
